Puzzle,Solution,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
200500000004020000700091430000000001032900640000050000900004720000010000000300060,213548976694723518785691432579436281132987645846152397951864723367219854428375169,23,41,17,2,0,0,0,0,0,Intermediate,
060987000004000009020050306600005000070436050003000070000008000900000200080000400,361987524854362719729154386692715843178436952543829671436278195917543268285691437,24,48,9,0,0,0,0,0,0,Easy,
920006080060050700058070900390004000070600004000083006000000200005000000000000073,927146385163958742458372961396514827871629534542783196739461258685237419214895673,24,45,12,0,0,0,0,0,0,Easy,
000003005000100607000000910000800003059000700000072008000208009290006800003510020,167493285948125637325687914672854193859361742431972568516248379294736851783519426,26,53,2,0,0,0,0,0,0,Easy,
020000507008006000600200010000500004400061800100780026000470050000095000006020000,324819567718356249695247318869532174472961835153784926981473652237695481546128793,26,46,9,0,0,0,0,0,0,Easy,
094002703002600050050004290005400007000000506030000000000209010040501000000073400,894152763312697854657384291985426137721938546436715982573249618248561379169873425,27,38,15,0,0,0,0,1,0,Expert,
309006040002073100400010000000701050000000730905000000000004000003060000000005490,319856247652473189487219365238741956164598732975632814591324678843967521726185493,23,25,31,2,0,0,0,2,0,Expert,
000390200000008079000020310020804603460000007013709000001200000000006080090000000,187395246236148579954627318729814653468532197513769824841273965372956481695481732,26,43,12,1,0,0,0,0,0,Intermediate,
000305020019000300000006000200000004004000000531000006000001009800520010000084603,648375921719248365325916748276853194984167532531492876457631289863529417192784653,24,47,10,4,0,2,0,0,0,Intermediate,
000006001600570830000903000007090120009060053005210076010000000000000090900030007,593826741642571839871943265467395128129768453385214976714659382236187594958432617,27,50,4,0,0,0,0,0,0,Easy,
020060107017002000300000500074000200600000080500000030000008000006000078030040012,925863147417592863368417529174389256693254781582176934741628395256931478839745612,24,47,10,1,0,1,0,0,0,Intermediate,
000100000000000600000093051010007000028006003970830520000205130100000000500009200,859162347731584692264793851315427986428956713976831524687245139192378465543619278,26,42,13,0,0,1,0,0,0,Intermediate,
800030010300000204074502800000320070001070403050004900000008100400000050002700300,826439715395817264174562839948321576261975483753684921639258147487193652512746398,28,107,28,3,1,2,1,16,28,Expert,
020097000300000000070080000800405002530100074000070105400038000009502000700000000,625397481348651927971284653817465392536129874294873165462738519189542736753916248,25,47,9,0,0,0,0,0,0,Easy,
508907000000000000000068502709400060050300847000000300080005620000000400002000003,528947136617253984493168572739481265251396847846572391184735629375629418962814753,25,50,6,0,0,0,0,0,0,Easy,
009530008060000030000002005000000800070400209480093070000000002000000900752300006,149536728265978134837142695921765843573481269486293571694857312318624957752319486,25,44,12,0,0,0,0,0,0,Easy,
340021098000000040000700020290000005010040000850000030480000072000000309900010000,345621798729835146168794523297183465613542987854976231481359672572468319936217854,25,121,9,2,2,3,0,9,12,Expert,
010004000040007000000820000900081300003700000080003700100040520400000030739052104,216534978845917263397826415974281356623795841581463792168349527452178639739652184,28,49,4,0,0,0,0,0,0,Easy,
067003050000004000230800000503000000426900300000000000000320080300490007075600000,867213954159764832234859671593146728426978315718532496641327589382495167975681243,25,56,0,0,0,0,0,0,0,Simple,
000203609000010080010000000100546000500000420900001000000060200005300094000480050,748253619259614387613897542182546973576938421934721865497165238865372194321489756,25,37,18,1,0,1,0,1,0,Expert,
000030170000216009060000023070000001030500000009000700000020050104009000093050000,928435176347216589561897423675948231432571698819362745786123954154789362293654817,24,45,12,0,0,0,0,0,0,Easy,
000000030100234509000009200000000700400007006900103002000000045600000100005046070,592671834178234569364589217836425791421897356957163482783912645649758123215346978,25,45,11,1,0,0,0,0,0,Intermediate,
070000000003270800102400030038000050400080020507100040051860000000050000200000100,875613294943275816162498537638724951419586723527139648351862479784951362296347185,26,38,17,2,0,0,0,0,0,Intermediate,
000190005002308000900020000013005809200070004000900502100700000070000100090000040,738194265542368791961527483613245879259871634487936512124783956376459128895612347,25,37,18,3,0,0,0,1,0,Expert,
000004009000000050205006000000901603600700205002003000040000090019460000000000700,861574329974832156235196478457921683693748215182653947346287591719465832528319764,23,40,18,0,0,0,0,0,0,Easy,
527000680000680000001000000000140050004000000000070360780006035040002007053000000,527934681439681572861527943678143259394265718215879364782496135146352897953718426,25,34,22,0,0,0,0,0,0,Easy,
700001006140360000308000000500000307070040008020006004000700000005030200000480000,752891436149367582368254719594128367671543928823976154936712845485639271217485693,24,39,18,0,0,0,0,0,0,Easy,
001003000000000450050907208140000900000300040500200000300000027020000000009000803,281453679937862451456917238143675982692381745578249316364198527825736194719524863,23,39,19,2,0,1,0,0,0,Intermediate,
003007002160800000800054000000000600000000823000500070000300050240005006010020004,453167982169832547827954361734289615591476823682513479976341258248795136315628794,24,40,17,1,0,0,0,0,0,Intermediate,
400052010015000002200008000800004000030010045900030000540900070000340090020000500,487652319615493782293178456851264937732819645964537821548926173176345298329781564,26,39,16,0,0,0,0,0,0,Easy,
060002000200690001900034000080060070430008200000700308008001060000080400000000010,865172943243695781971834625589263174437518296612749358398421567156987432724356819,25,43,13,0,0,0,0,0,0,Easy,
040520090052900103970001000004006059610000400095400007000060000000009000000070020,146523798852947163973681245734216859618795432295438617581362974427159386369874521,27,51,3,0,0,0,0,0,0,Easy,
000000060002000107000700593040000001900000000563900000409000000000047200700201050,397154862852369147614728593248576931971483625563912478429835716135647289786291354,24,40,17,0,0,0,0,0,0,Easy,
100050000840023010067001520070000000400100000028500740000000000300000800006070430,132756984845923617967481523571248396493167258628539741784392165359614872216875439,26,50,5,0,0,0,0,0,0,Easy,
009580000800024037070030000053008000007005009400000002001059000308000040000000700,639587214815924637274136958953278461127645389486391572761459823398762145542813796,25,123,28,0,1,2,0,9,12,Expert,
000231070000000006000059000500020360006570280001000007009000000300000500200090000,694231875153847926782659143547128369936574281821963457479385612368712594215496738,23,53,5,1,0,0,0,0,0,Intermediate,
002086700000000000000030009000000000300008906927040100041000307700800004006027000,492186753173954862568732419684391275315278946927645138241569387759813624836427591,25,45,11,0,0,0,0,0,0,Easy,
300007500900000000001000000200380160005000003009060200600870301000005000020093007,386917524952438716471256839247389165865721493139564278694872351713645982528193647,25,44,12,0,0,0,0,0,0,Easy,
142000900000008000090400006751260008000000000068057009006904000000000812000000000,142736985673598241895412376751269438329841567468357129216984753934675812587123694,25,35,21,2,0,0,0,0,0,Intermediate,
007000034000870250029034000030000018104050000900100005800000000040000300002000001,587912634413876259629534187235469718164758923978123465896341572741285396352697841,25,29,25,0,2,4,1,2,0,Expert,
500040000000000001340100000026407000900030052000920600710000003005070060009300007,591743286267895431348162795826457319974631852153928674712586943435279168689314527,26,43,11,0,0,0,0,1,0,Expert,
004000200000040000530000000407620050001003000020070061009250300000094006002106540,714968235296345187538712694487621953961583472325479861649257318153894726872136549,28,45,8,0,0,0,0,0,0,Easy,
097003060084000000002897000000000000060000201008020400020060000000040700049008630,597413862384652917612897354271934586463785291958126473725369148836541729149278635,25,41,15,1,0,0,0,0,0,Intermediate,
020000900046070001007010200000000000809060000000000580600902004000600079400780000,128536947946278351537419268314825796859367412762194583671952834285643179493781625,24,42,15,0,0,0,0,0,0,Easy,
040089300000000090900310800010700000730098000008000000500030040090127500107000000,241589376853672491976314852419763285735298614628451739582936147394127568167845923,26,41,12,0,1,2,0,2,0,Expert,
300024600901000000000010800006040270002000009100082030004006000200008000700000910,385724691921865743647319852836941275452637189179582436594176328213498567768253914,25,40,16,2,0,0,0,0,0,Intermediate,
820000009001030020300890700090000082000000030000060000076004090000006017043080000,827651349961437528354892761795143682618275934432968175276514893589326417143789256,25,32,24,0,0,0,0,0,0,Easy,
000040002000000900021053080000001300000280600060000000030005008040600100500019004,398146572654872913721953486872561349913284657465397821139425768247638195586719234,24,41,16,0,0,0,0,0,0,Easy,
103000000007000600040000537000800021024000000608000050000500008030007140075028000,193756482587432619246981537359864721724315896618279354961543278832697145475128963,26,41,14,0,0,0,0,0,0,Easy,
005000020700035006001600900040000060602000007900000300079000500000090100100050004,865149723794235816231678945348517269612983457957426381479861532526394178183752694,24,43,14,0,0,0,0,0,0,Easy,
005008200090000005600701000700083009950010070000000160007000000000600000300009008,175948236498362715632751984761283459953416872284597163527834691819625347346179528,23,35,23,0,0,0,0,0,0,Easy,
000008053900400060060005001090001004010000900403600007050700000004003080000080000,147968253935412768268375491796531824512847936483629517851796342674253189329184675,24,41,16,1,0,0,0,0,0,Intermediate,
004070100800200006000690034000060017010000000600030000120708690030000002000000080,564873129893214756271695834489562317312487965657931248125748693938156472746329581,25,41,15,0,0,0,0,0,0,Easy,
260008010893010005100300400000900180000000004506000000000190200300080000900405000,264578319893214765175369428432956187719823654586741932658197243347682591921435876,26,44,10,3,0,0,0,1,0,Expert,
000900003000300264008000700100200009704000020200008001461000038000000000329000100,542976813917385264638421795156237489784519326293648571461752938875193642329864157,26,55,0,0,0,0,0,0,0,Simple,
000020100008041090000709020109002060000070050000800000026010007000000000017080205,693528174278341596541769823139452768864173952752896341326915487485237619917684235,25,29,26,0,2,3,1,1,0,Expert,
075900403004500900000043002010007000000000009000005287900230000081004000000000005,675982413324571968198643572512897634837426159469315287956238741281754396743169825,25,43,15,0,1,0,0,4,2,Expert,
003001076200000910400000308000080600074200800020000030300000009000004080001006004,983521476267348915415697328139785642574263891826419537348152769652974183791836254,25,47,9,0,0,0,0,0,0,Easy,
006080005810000049200090030190300002000450000000000000600200390002005000000600201,946783125813562749275194638194376582328451976567829413651248397732915864489637251,25,52,20,3,0,4,0,2,2,Expert,
